author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,helpful_votes,total_review,ranking,visibility_status
impendingaff,/gp/profile/amzn1.account.AH3JHECCJPCMVPTQWTLT2AJBMOLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2020",2,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,4.0 out of 5 stars,"12-8-2020 Now the connection is so loose the device is unusable. I got 9 months out of the device. I'm giving it a star because price, and I'd give another for the design but I'm miffed I can't use it anymore.6-2020 Over the last few months if I leave the device plugged in, it will randomly re-plug itself in. Including while I am working from another file or drive. Really annoying. I have tried both of my USB ports. Same issue. Therefore I am taking back a star. 3 stars for the device, and adding a star for the price being low. 4 stars.3-2020 For some reason my computer has only two USB ports. So If I hook up my printer, charge my phone, and want to do some work? Or go between USB's from different owner's for work? I frequently plug in my Printer, Phone, extra monitor, and multiple USB's. With this you can have zero or 4 devices hooked up to your computer. Explaining my stars. I do not know how to evaluate the camera quality or the charging power. Cord length is about 10 inches. Is that good or bad? This works for me.",Updated 12-2020 from 6-2020 from 3-2020,Verified Purchase,One person found this helpful,,433,235,2337451,Public
Ashley,/gp/profile/amzn1.account.AGHKYBIWUJSXNIU6URSGINWFIGDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 28, 2020",1,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"Bought the one in the photo December 2018. It's now July 2020 and I need to purchase a new one. I believe there may have been a power surge that caused two of my computer items to die. One was my laptop charging battery and the other was this USB port extender. I was surprised with how long and how well this USB port extender worked. I've used others that did not connect to my computer or gadgets. this works, buy it! I'm upgrading to the 10 port extender because I like it so much and because my computer is about 3 years old and only 2 of 3 of the USB ports on it are working.I can't speak for the 10 port yet, but if you are considering the 4 port USB extender, BUY IT :) I've used this for my mouse/keyboard, printer, scanner, to charge my phone and watch, and to open flash drives.",Will purchase again,Verified Purchase,2 people found this helpful,,40,52,122192,Public
CL4P-TP,/gp/profile/amzn1.account.AGCHVX43PL6G32NN7ENLIMF4MIYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 7, 2018",0,1,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"This did not work nearly as described. When plugged into my computer (tried multiple) it would detect as a USB hub, but the switches did nothing. It was able to detect devices plugged into the ports, but was unable to transfer any data to/from them. I was unable to communicate to my printers (USB to Serial), flash drives (USB 2.0 or 3.0), or even my USB mouse.I sent it back to Amazon for a refund.",Didn't work - connected but no data transfer.,Verified Purchase,8 people found this helpful,,570,145,928191,Public
Vyse2k3,/gp/profile/amzn1.account.AGHZLHI6BG6FSVMZQHZKERZ4C43A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 19, 2016",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,4.0 out of 5 stars,"With my ever growing group of devices, I once again found myself in need of a new USB hub.  My needs were simple, I had no intention of connecting a hard drive or anything that would draw a significant amount of power, all I wanted to do was connect multiple input devices like keyboards, trackpads and gamepads.  I came across this Sabrent model with individual on/off switches for each port and liked that idea.This hub is inexpensive and has performed the function for which I needed it very well.  As is often the case, you do get what you pay for so this hub doesn't feel very solidly constructed and the lights above the ports kind of bleed over into adjacent ones and I ran into one minor issue with it where for a time it failed to recognize the trackpad on a keyboard/trackpad combination device.  It has worked flawlessly aside from that one hiccup.One thing to bear in mind if you plan to use this to connect external storage is that it is a USB 2.0 hub, so you will not get the best transfer speeds out of USB 3.0 devices.  Also, as this hub is not powered, you may need to run into some issues depending on the computer or whatever device to which this hub is connected.  I use it primarily on an NVIDIA Shield Android TV and have not run into that issue.  I have also briefly tested it on a couple of computers.If you have a need to connect simple devices without a significant power draw and would like the ability to enable or disable them at the touch of a button, this unit will fit the bill nicely and is easy on the wallet.  If you need a hub for storage devices or other devices that may need to draw more power from the host unit, you'll probably want to look into a powered hub instead.",A competent USB hub with indiviual power switches for its ports - ideal for connecting simple devices.,Verified Purchase,6 people found this helpful,,225,112,78724592,Public
IMHO,/gp/profile/amzn1.account.AEPF5U5UIYD6QMC2VOBZOXNNBW6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2018",0,2,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,3.0 out of 5 stars,"This USB hub arrived promptly, in nice packaging, and it looks nice. I'm not sure how useful the illuminated On/Off switches are, but they don't hurt anything. The reason I only give it 3 stars is that the ports are too close together to allow me to use thumb drives. You can easily fit 4 ordinary USB plugs into the 4 slots. However, thumb drives are a little wider than an ordinary USB plug. Therefore, I have to free up 2 slots in order to use one thumb drive. Or free up all 4 slots to use 2 thumb drives. With just a little more thought, this could have been a tiny bit bigger so it could accommodate 4 thumb drives at once. Why not?",A little too small,Verified Purchase,5 people found this helpful,,376,51,511439,Public
David,/gp/profile/amzn1.account.AEQY2A56GTBN7P45UCJSB44OFDMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 22, 2020",0,1,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,3.0 out of 5 stars,"I actually like this hub. It's nice to be able to turn the power on or off to each individual device that I'm charging. That comes in handy as the USB from my computer seems to not be able to support more than 1 maybe 2 of them being turned on without locking up the laptop. When I say ""locking up"" I mean that the mouse (also USB device plugged into another port) quits working until you shut off one of the charging ports on the hub.Is this the device's fault? I can't be sure if it's my computer or if it's because of the device. However, on the information provided from the seller there is no mention of this as a possibility to be aware of.The cord is very short and just barely long enough to put the port behind the laptop instead of having it sit on the keyboard.Perhaps a better solution would be to charge a battery pack and attach the hub to that pack to charge multiple devices? Maybe I'll give that a try.","Great idea, not enough power from the port",Verified Purchase,,,85,88,510765,Public
mjpyro,/gp/profile/amzn1.account.AEQ4H6HKHPNJ6LMFUAS6WOIBZSSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 6, 2018",0,1,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,"Junk. I tried using it for two months but found it to be very unreliable. Sometimes the ports worked, sometimes not. For instance, if I ever disconnected my laptop and took it in the other room, then returned and hooked the external keyboard back up to the laptop through this port, it wouldn't work until I restarted the laptop. Countless other similar situations and it got to the point where I just unhooked it because it would make me so frustrated at times. I basically burned $6.99 for nothing.Bottomline, if you like a device that works half the time, this is for you","Not reliable, would not buy again.",Verified Purchase,7 people found this helpful,,71,45,3099861,Public
Dontay,/gp/profile/amzn1.account.AFEXHV4WUMM6LD2V3ZVLSK665PXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 24, 2020",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,"This is another product that I have purchased that is very convenient. Have you ever thought to yourself: ""Man, I wish I had more USB slots where I am able to place a certain amount of devices into one computer?"" Well, this item has answered your wish. And whoever just happens to have a MacBook this works even better with this USB type c adapter. Here is what I am talking about: https://www.amazon.com/gp/product/B015Z7XB30/ref=ppx_yo_dt_b_asin_title_o02_s01?ie=UTF8&psc=1I like how it lights up when you press the button after it has been plugged in. For me, it does not charge your device but I did not purchase this item for it to charge a device such as phones and etc. I got this item specifically for my flash drive and to sync up any data that is on my iPhone. I am glad that it came in clutch, now I know what to use when the time comes for me to store data or do whatever I intend to do. If you feel that you need more USB slots, go for it, the more space you have, the easier it will be for you and it will be more convenient.",VERY CONVENIENT,Verified Purchase,,,219,43,235043,Public
Lester McGowan,/gp/profile/amzn1.account.AEEIYW2BONLZUD6YXF2CINJW4OVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 16, 2020",0,1,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,2.0 out of 5 stars,"It seems like this thing can't power the items attached to it, simultaneously. One at a time goes OK. When I plugged it into my USB-C dock, the dock had a fit and had to be power cycled to recover. I used it on a TV to simply power 2 USB 5V 0.5amp bias backlights. It couldn't handle both lights. One would illuminate, and the other would start to flash in a weird accelerating pattern. I'll keep it for the occasional use, but it's mostly drawer filler. If you have power intensive accessories, move on to something bigger / better / faster / stronger. Perhaps the powered USB 3.0 version is better equipped.",Not too sure about this one,Verified Purchase,One person found this helpful,,751,294,10617,Public
Smiley1956,/gp/profile/amzn1.account.AEY6JZGNJEPIHHG3QY6GDVJAOR2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 5, 2020",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,"I have a laptop that only had 3 USB ports and one was damaged and I needed at least three ports for certain operations, one port is always used for my wireless mouse, because I have always had problems with touch pads, so if need to do a re-install of Windows from a recovery drive you need two available ports, or you have to make a CD, USB is 10 times faster. This item worked great and you can turn on and off the ports you are using, so if have 4 different units connected to it that you use frequently and don't want hassle of constant plugging and unplugging cables, then this is perfect, just turn on or off the port with simple push of a button, which has individual on/off light for each port, of course you are still limited to devices based on their power needs and limits of computer's USB port, it does not have a power unit of it's own. GREAT ITEM, HIGHLY RECOMMEND IT",Perfect solution for laptop,Verified Purchase,,,92,185,213091,Public
