author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,ranking,helpful_votes,total_review,visibility_status
jobert,/gp/profile/amzn1.account.AGK2TO5SXL3INTDWTEFWI5Y63IHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,"This worked out great! The negative reviews had me a little hesitant to order these, but I'm glad I did. We bought the navy and white striped ones on 5-5-19 and used them at a resort in Mexico.1. They must've replaced the valves based on feedback, because the ones we received had the usual valves on inflatables. Pull out the stopper, squeeze the sides, and blow in. No problem. Deflating was easy, too.2. I opened them up and inflated them at home as soon as we received them to make sure they had no defects. Both were fine. I recommend doing this.3. There is a slight smell, but airing them out helps. It didn't bother me, but it bothered my husband a little. The thickness of the material was nicer than I had expected based on the reviews.I am actually dealing with an injury right now that makes it difficult to walk. Possibly a pinched nerve or sciatica issue. (Still getting a diagnosis on it.) Sitting upright in this hammock by straddling it in the pool with an air pillow in front of me and behind me was fantastic. It took the weight off my hip and back and it was soooo nice. I did not want to leave the pool.It was also comfortable to recline in it with my head on one pillow and knees propped up on the second air pillow. Experiment with how much air you put in each pillow and see what works best for you. You may only want to inflate them two thirds of the way or something.I found that the best way to get on it in my injured condition was to stand on the steps of the pool and put the long mesh part between my legs with a pillow in front of me and behind me and then walk down the steps into the pool. Getting onto it once in the pool would be easy enough for fit and able bodied people, but if you have any concerns about mobility, just walk into the pool with it.I cannot think of anything negative about these. They deflate and fold down as small as a shirt or pair of jeans in your suitcase. Easy.My husband is 5'8"" and 160 pounds and I'm 5'4"" and 128. I think these would still be comfy for people bigger than we are. Highly recommend.",Worked perfectly!,Color: Blue Navy - HammockVerified Purchase,6 people found this helpful,,42417,1852,145,Public
H. W. Jones,/gp/profile/amzn1.account.AGANRJQEUK3AAF4DZTQU7FJH7HQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 4, 2019",2,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,1.0 out of 5 stars,"Opened the box and product seemed alright, but I didn't open the manufacturer's packaging at that time. I went to use it 4 weeks later and upon opening the actual manufacturer's packaging and unrolling the item noticed the top seem that holds the pillow was frayed and pull apart all the way across the seam. Very poor quality control. Naturally I was past the possible return date. I would like the product if there was better quality control.",Poor Quality Control...,Color: Navy 3in1 Roll Up Pool FloatVerified Purchase,10 people found this helpful,,1613219,33,54,Public
CBoyle,/gp/profile/amzn1.account.AEDLULNLGV6I7GQO6W62PVV2DKHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 19, 2019",2,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,1.0 out of 5 stars,"The pillow sleeve on this mat tore loose from the stitching the first time I laid on it!  I am 5'5"" and weigh 125, so I am not too heavy for this mat.  The stitching is not secure enough to keep the type of material from pulling loose.  The mat is super comfortable so I am sad that this part of it is such low quality.  I may try one more just to see if this one was defective.  If it does the same thing I will get another brand.UPDATE:  The same day I posted this review, Amazon showed up at my door with a new floatie!  Even though I was disappointed by the quality of this product, the second one seems to be ok so far and I am amazed at Amazon's quick response...that's customer service!!!",Pillow sleeve is low quality,Color: Navy 3in1 Roll Up Pool FloatVerified Purchase,9 people found this helpful,,3283262,16,13,Public
Mrs.Young,/gp/profile/amzn1.account.AF7A2QDBFK7FX27QQLCVVIY5JJHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,"These floats are SO AMAZING! First of all, it only takes me 5 breaths per side to inflate and I smoke a pack a day. Secondly, the weight limit says 250 but I weigh 300 and there's no strain on the mesh hammock part. It's extremely durable. Also, they're so easy to get in and out of! Usually if I'm in a floatie I'm not getting off because I can't get back on.... It's a real struggle when tubing with friends. They all want to help because they love me. I don't want any help because I'm embarrassed and fat. blah blah blah THESE ENDED ALL OF THAT! I got the burgundy color because they were the cheapest and I love them, it's a nice color.",Perfect for fat people 👍,Color: Burgundy – HammockVerified Purchase,4 people found this helpful,,458980,35,48,Public
mno,/gp/profile/amzn1.account.AF26E2J4JHIAR2PNYT5BHZ2QAFSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 24, 2020",1,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,"We saw these while vacationing in MX and immediately ordered 5 of them.  They were delivered to a friend who was joining us later in the week.  Once we had our floaties at the beach, so many people asked us where we got them and how they could get one. We would take them out in the water and have a floating happy hour with our friends. I know it says it can be used 4 ways but I actually found a 5th use, it works great as a headrest/pillow when draped over the back of your chaise lounge chair!  I will be ordering several more of these for the lake as they don’t take up much room on the boat.  The only thing missing is a cup holder!",Like floating on air!,Color: Blue LightVerified Purchase,5 people found this helpful,,1971064,33,43,Public
Feeney,/gp/profile/amzn1.account.AG76YDNG7J4N6OIUCSXU3RZVZX3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 10, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,3.0 out of 5 stars,"I absolutely love these floats, although, they leak from the seams. I bought 5 of these and all but 1 are leaking. They're slow leaks so I'm able to use them but I have to continue to blow them up after every use. They're definitely comfortable, great colors, and definitely a better design with the mesh than the traditional blow up floats. They also don't blow out of the pool on windy days.",Wing it for the value.,Color: Burgundy – HammockVerified Purchase,7 people found this helpful,,270501,125,98,Public
Mandy,/gp/profile/amzn1.account.AFAKKMXCPKS3476HB2K2JC46NSCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 2, 2017",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,This is my favorite float for my new pool! I wanted a chair like float to sit in and this is exactly what I wanted. my daughter even fell asleep sitting in my lap while I was floating on this hammock. if you're looking for something to sit in the pool this is the best. I'm ordering another one for vacation.,My favorite float!,Color: Blue LightVerified Purchase,23 people found this helpful,,4708424,33,57,Public
Rozanne C.,/gp/profile/amzn1.account.AECPGYDKNF6IKL2NLN2H56QYNW3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 6, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,1.0 out of 5 stars,"As stated in many other reviews, this is the old bait and switch tactic!  They picture an Aqua brand float but send you a cheap dollar store float wrapped in clear cellophane!  The item of which they send probably not even last until inflated if it would inflate!  Returning for refund.  DO NOT BUY THIS ITEM!!!!!!!!",Not what is pictured!,Color: Teal Xl HammockVerified Purchase,5 people found this helpful,,1173522,20,21,Public
J. Byrne,/gp/profile/amzn1.account.AFU3PV6TWF4JQ5LN3Z7BHTTO73QQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 6, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,"This was purchased to replace an older version of the same product. On our last international trip, I mistakenly failed to wash and completely dry the last salt water off my well used and beloved float prior to packing it in the suitcase, causing it to become stained with mildew or mold. As a frequent traveler and germaphobe, I’m grossed out by the thought of using a pool float at a resort that’s been used by who-knows-how-many people. The deluxe water hammock is the perfect solution.I was pleasantly surprised to receive this replacement as it looks even nicer and comes with a storage bag the previous one didn’t have. Excellent for packing in a suitcase, lightweight and lays flat. Inflation is a cinch (less than 1 minute to inflate or deflate completely- no pump needed!), the plastic is thick and durable, and the fabric washes nicely and does not fade. Carrying handles are useful for keeping hands free when walking to the pool or beach. It’s so comfortable I can float for literally hours, and this has become one of my can’t-leave-home-without-it travel necessities.Be sure to thoroughly rinse and dry after using in sea or lake water prior to packing in a suitcase. Once home I use a sponge and vinegar/water solution then rinse. If needed, a deep clean can be done by diluting 2 tbsp bleach/1 gallon warm water, agitating with a scrub brush. Rinse well and dry completely before storing.",Perfect for travel or home!,Color: Resort Hammock Antigua BlueVerified Purchase,2 people found this helpful,,185820,128,92,Public
Amazon Customer,/gp/profile/amzn1.account.AEN5SSZ4MQ7PREYGHNNXOMMPHFNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 25, 2018",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,1.0 out of 5 stars,"I will keep this product, but there were navy spots on the white stripes, as if the paint came off when it was in box.  Looks cheap, and the air plugs are terribly hard to open to put in the air.  We had to use pliers to pull it open.  Don't like that the plugs are double.....one for letting in and one for letting out.  And we had to make a hole in the inner one to put the air in-have to use a air pump.  Very disappointed. in manufacturing of this product.",and the air plugs are terribly hard to open to put in the air,Color: Blue Navy - HammockVerified Purchase,10 people found this helpful,,168072,135,62,Public
