author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,ranking,helpful_votes,total_review,visibility_status
Jessie C.,/gp/profile/amzn1.account.AFWITSXM22X3CIWLMAFGIVBJJVGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 23, 2020",3,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,"I bought this for myself so gift-ability wasn’t a huge concern to me, but it came in a really cute pink box with a nice little note about being loved. I thought that was sweet and if you were buying this as a gift, it would be perfect! Picture is attached. I’ve also included a picture of how it looks on my neck while on the tightest clasp. It does have a lot of clasp options, so the length is very customizable.",Super cute gift!,Style: JVerified Purchase,,,51051,193,62,Public
Kayla,/gp/profile/amzn1.account.AEEQ4XCXVR5EL64BR2SZ6ZNYYGVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,1.0 out of 5 stars,"I presented this necklace to my daughter on her graduation day and today, as I was speaking to her, I noticed that the charm was almost all silver. Her graduation day was a little over 2 weeks ago and it’s ALREADY completely discolored.I’m sending it back. Junk.",Junk,Style: KVerified Purchase,6 people found this helpful,,3404846,16,18,Public
LKV,/gp/profile/amzn1.account.AEJMJQVYQHYIF2HA2H3LLXWE6VLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,3.0 out of 5 stars,"The necklace was really tiny.  It was so small I could hardly see the initial on it.  I was a little disappointed in size.  It was purchased as a birthday gift for my 7 year old great granddaughter.  I had thought it would be perfect for her but like I said, it was so small I could not make out the letter on it.  The quality, however, was excellent.  This might be perfect for someone a little smaller/younger.",Dainty,Style: ZVerified Purchase,,,2401919,24,42,Public
Ksecraw,/gp/profile/amzn1.account.AHRWXCEWE2JT3OITCCE3YVJKK25A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 25, 2021",1,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,"First, I really never do reviews but this necklace deserves one.I have a very bad skin allergy to nickel to the point I'll get hives if I wear a ""cheap necklace"" for more than a few days in a row. I have worn this necklace everyday since January 10th, and its nearly April speaks volumes. I am a 24 year old adult and I wanted my S/O others name or initials on a necklace but I didnt want it to be corny or too flashy since I am not a huge jewelry wearer*This is THE most perfect choker and it's so dainty and so CUTE it's not corny at all. And you cant tell theres even a letter on it until you are inches away. FOR the price ORDER 2. I would pay x10 this for this necklace. I am blown away it hasn't once irritated my skin or left any green color like a typical cheap necklace would. I cant recommend this enough",LONG lasting durable dainty necklace,Style: SVerified Purchase,,,11306683,1,4,Public
Kona's Mom,/gp/profile/amzn1.account.AFZDEQKFB5VOZDBTN5762EMGFVWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,1.0 out of 5 stars,This necklace is very small and cheap looking. I thought it would look delicate but for the price I should have known better. Not worth the $12 I paid for it.,"Too small, looks cheap.",Style: SVerified Purchase,2 people found this helpful,,1967643,49,103,Public
Mr. Teacher,/gp/profile/amzn1.account.AEUWWYOALXJC7CGFBZDD2ULDYCJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 15, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,4.0 out of 5 stars,"I got these for my daughters (10-12).  The ability to pick a letter and get these in a few days for sub $20 is pretty impressive.  My girls were very excited.I’d bought little velvet jewelry boxes separately and they really presented well.But, to my eye, these were too small.  Maybe for 5-7yr olds they’d be more appropriate.  It has been a week, so we’ll see how they hold up.","Nice, but really small heart...like 1/3rd area of a pencil eraser",Style: KVerified Purchase,,,861266,132,109,Public
Maegan Thornton,/gp/profile/amzn1.account.AH4HCKXK566M7ZDTW2NT6TUF4POA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,"Absolutely obsessed with these necklaces!!! I’ve purchased 3 of these necklaces in the last two months, the L, C, and R for 3 girls ages 9, 11, and 14. They absolutely love them!!! The product is exactly as shown in the pictures. Quick ship. Great quality. Super cute. Absolutely NO complains at all. Perfect size for younger girls and teens. I plan on ordering more of these necklaces in the future! I even want one for myself! Buy! You won’t regret it....and the price is amazing!!!!!!!!!! Totally worth it! 5/5 stars.",Amazing Necklace!!!! (Even better gift!),Style: RVerified Purchase,,,8140702,0,16,Public
peta-gaye,/gp/profile/amzn1.account.AFAHEQ7ANRNCI37YD6NV25DF5QPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 7, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,This necklace was so affordable or may I say undervalued. I baught this necklace months ago and it has not changed to this day. I haven’t taken it off my neck since the day I got it in the mail. And let me tell you I’ve showered in you every single day waiting to see it change but no it still sparkles around my neck. I even baught one as a gift for a friend. When and if it does change I’m buying another and another because for what it’s priced at it’s so worth it. Trust me!,BEST PIECE OF JEWELRY BAUGHT AND WORTH EVERY PENNY!!!,Style: P & CZ PaveVerified Purchase,One person found this helpful,,808660,25,23,Public
RW,/gp/profile/amzn1.account.AEF4L3M4YBPBMMM3HMNXNOSEV3KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 16, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"The cutest, daintiest necklace! Highly recommend for such a great price. Purchased three - one for me & two as gifts for teen girls. Only thing is that the message on the cardboard the necklace is on is not good English and doesn’t make total sense. I’ll probably take it off that and package it a little differently when I wrap. Have only worn the necklace a couple of time so I can’t say if it’ll tarnish (live in Hawaii, so I’ve had a lot of fake jewelry tarnish). I hope that it doesn’t because it’s really cute and perfect everyday necklace.",Beautiful and very dainty,Style: KVerified Purchase,14 people found this helpful,,174643,106,77,Public
Alexa,/gp/profile/amzn1.account.AG44C64ICLJ4KFWEMGOXHYUATJOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 28, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"Adorable little necklace that you can wear with anything and layer with other necklaces. It’s very dainty and cute. I wouldn’t recommend leaving it on for days on end or showering with it on but if you’re like me and wear necklaces for a day here and there, it’s well worth it.",Cute necklace for the price,Style: EVerified Purchase,One person found this helpful,,84163475,17,37,Public
Raspberry Cakes,/gp/profile/amzn1.account.AH7W2OEBZBYZP7ODNVUXLDMWORUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2021",1,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,4.0 out of 5 stars,I love the sparkle that this necklace carries. I am disappointed that it's a microscopic heart. I think just a tad bigger it would be so worth the money and I'd be more hyped on it. I do recommend to add more later of jewelry to make it look nicer. I see that some people in the reviews gifted it to their kids and I think the chain is short is perfect for a older kid.,Love the sparkle but could be bigger,Style: M & CZ PaveVerified Purchase,,,2656463,4,70,Public
Isabel Brooks,/gp/profile/amzn1.account.AHZIARDV44AGXXKBGMYR5NESIKWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 29, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,1.0 out of 5 stars,I was so excited to receive this cute necklace with my own initial and bought it online in Australia and got it shipped to my husbands hotel in the USA so a lot of thought went into this. Unfortunately when I opened the package the clasp was broken and I fixed it with a new one however after 5 minutes wearing the whole chain broke fell down and that was it! Very disappointed with this necklace. I am stuck with the remnants of it.,Cute but beware it broke after 5 minutes!,Style: IVerified Purchase,4 people found this helpful,,1478924,42,18,Public
amazon reviewer,/gp/profile/amzn1.account.AHAYVXLM4FTVCDBLKI3N3GYAVRJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 5, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,3.0 out of 5 stars,"Really beautiful. It looks adorable on our 6 year old. She's been wearing it to bed and in the shower for the past month and it has shown no signs of wear.UPDATE: After a few months, it faded horribly even though it is advertised: ""Never Fade"" It was an adorable necklace while it lasted.",Nice Quality and Beautiful,Style: IVerified Purchase,2 people found this helpful,,582201,105,184,Public
Sarah Repp,/gp/profile/amzn1.account.AGKQN5EW62MOXXP2XBY3YXY7XT4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 27, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,My boyfriend bought this for me and I absolutely love it. I've received so many compliments on it and it has become my favorite accessory. I've worn it every single day and even showered with it for the last two months and it has held up wonderfully! Nothing but the best to say about this adorable necklace. Fellas - give this to ya girl and she will love it and you forever!,So Sweet,Style: BVerified Purchase,One person found this helpful,,1210838,52,24,Public
katie,/gp/profile/amzn1.account.AHO5EFQ3TF4RVNY334SWR6GYTKBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 27, 2018",1,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,4.0 out of 5 stars,"This necklace is so simple and cute. I like the short length. Not sure how long it will hold up (not expecting long), but the low price makes it worth buying nonetheless.",Cute,Style: JVerified Purchase,6 people found this helpful,,39917901,6,2,Public
Lynda H,/gp/profile/amzn1.account.AGEZJMNNCQW4445OLOWL6PKVHOHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 25, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"I purchased two Tiny Gold Initial Heart Necklaces (initials M & J) for Valentine's Day gifts for my 21/2 and 4 year old granddaughters. After opening, the 4 year old excitedly showed hers off to her dad, pointing out the speck of a 'diamond' near the clasp. They both wanted to wear them right away indicating these necklaces were a hit.",...very cute and dainty.,Style: MVerified Purchase,,,192438,201,145,Public
Keehoon,/gp/profile/amzn1.account.AGDZGO6WNDC5F5JHMW3QAVUBN4GA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 28, 2021",2,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,4.0 out of 5 stars,"I got this for my 2 years old daughter.Yes it is really tiny as you can see in my picture, compared with the buttons on my LG TV remote control. The chain is a bit long for my daughter but that wouldn't be a problem since she grows really fast.It has been 2 months since she wears it, and the gold plated somehow peeled off a little bit, but no complaints considering the price (got this during the limited time Black Friday deal). I would recommend for kids but not for adults.",My daughter likes it.,Style: SVerified Purchase,,,1558210,12,20,Public
Esmeralda Guzmán,/gp/profile/amzn1.account.AH2YHIPI6P4PHWNTQXBAUVJOIZ6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 6, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,1.0 out of 5 stars,"I decided to edit my review and down the stars to just one because after two months of casual use start to lose the gold color and turns to brown.... really disappointed, I was in loveeeee it was perfect until not anymore. I felt really sad I have to discard it...--------------------------------------------------------------------Delicate, pretty, simple, and chic. Perfect. Buy it!",Just what i was looking for - Edit previously review Worst thing ever.,Style: AVerified Purchase,One person found this helpful,,1495603,26,73,Public
