author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,,helpful_votes,total_review,visibility_status,ranking
Cheryl D.,/gp/profile/amzn1.account.AE4IOZS6SSKS3PPKTYHRXO6QQYDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,Go Minecraft its awesomely awesome,It is the best game in the history of the world,Verified Purchase,3 people found this helpful,,,37,17,Public,2062885
officegal,/gp/profile/amzn1.account.AGW5V2UTL6SFVXF44S7OYXEZCM7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 3, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"Woah. This game kind of stinks on ipod and iphone, but on kindle it is pretty awesome. I have this game also for Pc and XBOX, and it is a little better on those,but on the xbox you can't move the worlds other places to show other people (such as another persons xbox),and on Pc you can only do it with a very complicated sequence. this, however, is a whole different story! And, once you get used to it, the building is very easy.",woah.,Verified Purchase,18 people found this helpful,,,28,5,Public,26343348
JavaMom,/gp/profile/amzn1.account.AGTDN7FFA4LMA6CZ2K52T4ZFHXJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 26, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,Good but needs to update,update,Verified Purchase,3 people found this helpful,,,62,23,Public,83160729
Samuel O'Grady,/gp/profile/amzn1.account.AGERJFUURTSHFY6NQDYATI5NPM3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 12, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,":)  I feel so inspired by others, I build them, they turn out GREAT!  I enjoy this, and you should get this and build away!",:),Verified Purchase,20 people found this helpful,,,43,12,Public,21604980
Jack Barger,/gp/profile/amzn1.account.AHDHF7XSEQ5L5GG2H2ZO4KYZLEXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 7, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,Minecraft is one of my favorite games because of the awesome graphics and awesome ways to play it was so cool play for the first time and  Who can forget the awesome mobs and adventurer you can have in a little cube world you'll love it very much,awesome,Verified Purchase,4 people found this helpful,,,21,4,Public,75416396
"Megan, FL",/gp/profile/amzn1.account.AFWFL3CEANISSB6GGPFA6MRFW7PQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 19, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,YOU CAN BUILD ALMOST ANYTHING THAT YOU CAN IMAGINE INCLUDING ROCKETS BOMBS AND BAD ASS HOMES!!! BUTT WATCH OUT FOR MONSTERS BECAUSE THEY WILL KILL YOU.,it is epic,Verified Purchase,15 people found this helpful,,,74,34,Public,1714739
K.McEwan,/gp/profile/amzn1.account.AFUNMMFMOGKBZAIP772LJOWNWLCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,4.0 out of 5 stars,I love this Game It is really good just like the Pc the only flaw is that not all the blocks are in creative mode there are no animals or night not even life you defiantly need to fix that but over all the game is Good.,Great but NEEDS a update,Verified Purchase,6 people found this helpful,,,14,7,Public,65658363
D. Tweedy,/gp/profile/amzn1.account.AGVSYMZ6DJVEMXZTUUSREH7CP5IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 11, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,Super fun game ! The only thing was I go to put in a custom skin and it says it's not a Minecraft skin. :( anyways on the less complaint way of things worth the money,Epic!,Verified Purchase,,,,311,12,Public,1925836
Lindsay M.,/gp/profile/amzn1.account.AHOGYMAD6WMIJHZSHJUZLWEPJPQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,4.0 out of 5 stars,After reading nothing but positive reviews I decided try it out. Its a lot of fun and you can build  lot. The only thigs I don't like about it is that you can't fly high (or I haven't figured out how to) and you can't create things likea bucket (or again I haven't figured out how.But despite those small things I woul  totally recommend it.,Worth the Money,Verified Purchase,One person found this helpful,,,279,3,Public,8633197
terrible,/gp/profile/amzn1.account.AG3GTZA6RQI4URLQ555ZJSIB6UMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 19, 2012",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"get it! it has good game play and is fun. not as good as fun as the computer one. still recommend it. waiting for the next update. last thing, worth the money. GET IT!!!!!!",awesome,Verified Purchase,6 people found this helpful,,,14,11,Public,60772480
mo,/gp/profile/amzn1.account.AHDZXBR73G5GQNZ3HUN5IHJWRTZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 9, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,I love mine craft so much  it's so fun and I can't take my eyes off it 💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯👑💖💎🐾🐴🐇🐰🐶🐎👧🐕🐕🔮🔮🔮🔮🔮🔮🔮🔮🔮🔮🔮🐎🐕🐕🐎,one of the best games ever created by Wrigley is so cute,Verified Purchase,3 people found this helpful,,,69,7,Public,82557901
Brian,/gp/profile/amzn1.account.AGPPPZ7677RTUSZYFLMNO5EVINZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,4.0 out of 5 stars,My brother and I have been waiting to get this. We love it. Although ever since the newest update when I want to delete a world it won't let me. Same with my friends. But other then that it is fine!,I love it!!!,Verified Purchase,4 people found this helpful,,,114,8,Public,57309698
I tried to do this app but it won't save on my game of kindle fire HD,/gp/profile/amzn1.account.AHCJAHPEATXF5BQAYPEXVDHF24IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 19, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,This is a awesome app it is so cool you have the awesome update so awesome you make whatever you want however you want. Just get the skill and your friends will be amazed . If you want to be noticed as a cool builder GET THIS APP imeanit,GET IT GET IT GET IT!!!,Verified Purchase,4 people found this helpful,,,16,6,Public,64429677
Samantha,/gp/profile/amzn1.account.AG4LD673ZASCGHXCGMNWKFXSPSZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 18, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"Minecraft is the BEST GAME EVER!!!!!!!!! This is basically the only game I play,and I'm usually a picky person when it comes to block style games!!!! I would give it a billion stars if I could!!!!! It's worth the money!!!!! Totally get it!!!!!",BEST GAME EVER!!!!!!,Verified Purchase,,,,530,4,Public,4260174
Andrus Fam,/gp/profile/amzn1.account.AHUFLKBVHFEU2TFUFOB3WY4CLCXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 4, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,When I try to join my sister it just says invalid name so please update but I love minecraft so 5 stars,it doesn't let me join,Verified Purchase,18 people found this helpful,,,29,14,Public,44297209
Kathy L.,/gp/profile/amzn1.account.AEDSXHMQFECHNJAI3N2IW4H4CXGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 11, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,I like this more than the PC version it's so freaking epic and the update is huge monster eggsEmerald and new items. Buy it now it's worth the money.,EPIC,Verified Purchase,2 people found this helpful,,,9,10,Public,9065006
awesome71,/gp/profile/amzn1.account.AHADKO6JMYRNKETLWUBZM7XYSBRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 5, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,My maps deleted when I went to my freinds house and I want to get them back can you help me?,minecraft,Verified Purchase,,,,3,23,Public,72450139
Luffy Wolfi,/gp/profile/amzn1.account.AG2BMHEJ5WOZYKTTADTTXVVUO7MA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 4, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,This game was worth every penny.  I love this game. It tests your thinking and what to build. Plus if you use the pocketinveditor you can switch it from survival to creative.,Great game,Verified Purchase,3 people found this helpful,,,7,11,Public,16092413
CT,/gp/profile/amzn1.account.AFHIQLGHX5HHSL3N7PVWVX2LXHUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 28, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,THIS game is awesome.Everyone try the Captainsparklez seed.It is awesome.The 0.7.0 update is out on Tuesday April 30th.This game really makes people get hooked into the game.,minecraft seed,Verified Purchase,4 people found this helpful,,,8,10,Public,18941270
Lisa,/gp/profile/amzn1.account.AGAGBVE2DK3TKK5DABXWD3ZSHY2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 16, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,4.0 out of 5 stars,It I  very fun when you play with friends and you should download a map app to to have more fun,worth it,Verified Purchase,2 people found this helpful,,,7,12,Public,23344372
Dianna,/gp/profile/amzn1.account.AG3TI5YNHKXZPRFKICOYTHJMSPSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 4, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,Anyone can play Minecraft. It's the best game if you love building or if you want to survive and start with limited items you have to recollect!,Age's 5 and up!,Verified Purchase,2 people found this helpful,,,7,7,Public,25800725
Nanananananana Dee Dizzle!!,/gp/profile/amzn1.account.AFO6NT7CPTXPBSTEPJO4MWTFLSDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 18, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,ok so thanks people who made this happen and to the team that made splash text yay to you btw why is there only one word????anyway thank you,ok so they updated it omg we have chest animations now yayay,Verified Purchase,6 people found this helpful,,,9,10,Public,13913397
DAVID M WIESMORE,/gp/profile/amzn1.account.AHVWRKLA4EPU4YOG5B3D66JQHPUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 14, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,This is a great game for kids.  They have been asking for the pocket edition and had to get it when it was on sale for 1/2 price.,My kids love it,Verified Purchase,2 people found this helpful,,,3,15,Public,20485226
Laura787,/gp/profile/amzn1.account.AGCGVPN3KPO3EYEQC5SMK2YD52XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 29, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"Minecraft is cool, but I think that the pocket edition should be more like the other versions of the game. I would like to be able to spawn more mobs in the pocket edition. It would be cool to be able to use armor in creative mode and make golems and other cool stuff.",minecraft is cool!!,Verified Purchase,19 people found this helpful,,,20,1,Public,69232887
Zinniah ✌️,/gp/profile/amzn1.account.AHF7RMBS3QAHGQLBVEQQ3LAHE7KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,4.0 out of 5 stars,I would give this game two thumbs. It's awesome but I don't like how they come up behind me and start attacking me :/,Interesting,Verified Purchase,One person found this helpful,,,16,13,Public,8200507
AR Grant,/gp/profile/amzn1.account.AFBR5R66NW44ESTSJ63LEELI3E3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 23, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"I Like to Play, its fun to pass the time with.",Five Stars,Verified Purchase,2 people found this helpful,,,35,27,Public,9739547
L. Knecht,/gp/profile/amzn1.account.AFVM5IHCNOBOENVE5TITAXZZV5PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 31, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"Best game ever!!! The only is that I don't know how to update. So, yeah this is only here because of the minimum word limit :P",Minecraft?!?! SWEET!!!,Verified Purchase,18 people found this helpful,,,305,101,Public,265166
Colin Hildinger,/gp/profile/amzn1.account.AEFGD3SGYOYKRTSUYJU47AGXOC7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 15, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"1/2/17 - Edited to reflect updates in the game 1/2/17OK, I'm late to the party.  I'm a 42 year old engineer who has been playing computer games since Lemonade Stand on my Apple II+.  I remember thinking Zork was awesome.  For those who don't know, neither of those games actually had graphics...So, when I started hearing about Minecraft I thought, ""Huh?""  I piddled with it a little and it was this clunky looking Java based game and I couldn't really understand the appeal it.  I derided it as a jumbled up, incoherent mess, and I wasn't really wrong, but...  I hate being wrong.  My son started getting older.  We bought Minecraft on the PC.  We bought Pocket Edition on his Kindle Fire.  I installed a private server for him and his friends on our Synology Rackstation (see my blog page about how to to do that).  I even played a little while testing those things.  Still: meh.Somehow about 3 months ago my son, now almost 9, sucked me in.  Geez.  We're now on our ""Mark II"" Pocket Edition survival world sharing between his Kindle Fire and my Windows 10 Beta version, and we have a system of rails, lava motes, redstone equipment (omigosh, I'm tediously creating digital systems!?!) and I'm completely hooked.... So, I stepped up and bought a 2nd PC copy because the Pocket Edition doesn't quite cut it, and I want to play on our server.OK, what does ""doesn't quite cut it?"" mean?  The Pocket Edition game (available on iOS, Android/Fire, and Windows 10 desktop and mobile) lacks some of the gameplay of the full game.  Additionally, there is no real server version outside of Realms, so if you want a persistent world, you either buy a Realm or the host player has to log in to make it work.  It's been catching up with the main version, but some of the way things behave are also a little different, driven by limitations of the mobile platforms.  That said, it's still super fun and gets 5 stars.Edit: The new ""1.0"" update brings ""The End"" and a whole bunch of content that brings pocket edition much closer to ""real"" Minecraft.  It's not completely there, but it's definitely making progress.The Kindle version has been keeping up.  Sometimes Amazon's Android fork has caused issues, or developers have half ignored their app store, but since I've been sucked in, the Windows 10/iOS/Google Play/Amazon App Store versions have stayed perfectly synced.  I think that if there's a game that you don't have to worry about, this is it.  I'm not sure what all hardware it's supported on, but it still runs on my wife's old Kindle Fire HD 8.9.As for the game, it's still a bit of a mess, but it's a fun mess, and no, the graphics aren't complicated, but we've gotten too obsessed with graphics and forgotten about gameplay.  Zork is still awesome.  So is Minecraft.","It's Minecraft, it's crazy awesome, I can't believe I ever panned it.",Verified Purchase,13 people found this helpful,,,636,91,Public,693138
