author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,,ranking,helpful_votes,total_review,visibility_status
Bonnie2012,/gp/profile/amzn1.account.AEFNWHVM5SDHDC5BD4A6NPSKJL5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 19, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,Easiest game everAwwwwwwwwwesome,Em,Verified Purchase,One person found this helpful,,,25173937,147,5,Public
Kurt Warren,/gp/profile/amzn1.account.AE3NMIDEI3IWPOEOOMPRD4EFF4SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 24, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,Nice,Five Stars,Verified Purchase,,,,82764202,11,152,Public
Tiffany Connors,/gp/profile/amzn1.account.AER2HRBVBQNYJANKEXCVSOPLYU5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 26, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"Amazing game!!!!!!!!!!! I can't stop playing this wonderful game! I really enjoy  this game because, I can have a lot of fun on my own without any problems with this wonderful amazing awesome games! If you buy it you'll know how I feel. So I rate this game 10,000 stars!!!!!!!!!!",The most amazing game ever!!!!!!!!!!!!😇😁😇😁😇😁😇😁,Verified Purchase,5 people found this helpful,,,31051786,5,3,Public
DeAsia Winn,/gp/profile/amzn1.account.AG7BSLOSLSLKDT6MNBRBRDUEPNSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 25, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"Crossy Road is a very fun and addicting game. You can collect coins from the game and use it to buy characters which I think is a very good addition to the game. It gives another adjective to do instead of just trying to get a high score. Yes, you can buy stuff from the game but it's not required. I'm in love with this game and its something to do if your bored and have nothing to do.",Fun & Awesome,Verified Purchase,15 people found this helpful,,,44355373,29,13,Public
G. Nappi,/gp/profile/amzn1.account.AEKNENCBD2MSSTRLV5R24MUPK7TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 21, 2014",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,4.0 out of 5 stars,"Well the game has great graphics and color, and being able to get more than two characters without spending actually money. And it's great for kids because when you die no blood goes flying everywhere and no guns included.",amazing!,Verified Purchase,One person found this helpful,,,67687196,162,33,Public
A. Paul,/gp/profile/amzn1.account.AEICNKJDU3LM524HCKUMMCXJFFHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 7, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"The 1st day I got this game I knew it was a good one, it does not get boring, it it super cute and a well made game. I love how you can choose the different characters and how it is a challenge, wonderful, wonderful, wonderful! 🙌",So fun!,Verified Purchase,One person found this helpful,,,50607099,3,10,Public
Adeena Kandler,/gp/profile/amzn1.account.AFXQ2FKEFOZONOVXDZGT6BSMVYJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,4.0 out of 5 stars,this game is very amusing. its funny and very cute how all the characters have special little features that might make you laugh. it is definitely a game for kids maybe the whole family. though for the older ones it might get a little addicting due to the challenge your up for but in a good way.,pleasing for everyone,Verified Purchase,One person found this helpful,,,66486346,1,4,Public
papa,/gp/profile/amzn1.account.AH4KLFGKRRUXWY24C2WLQLQSARQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 8, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"I originally got it I my phone. Then I deleted it cuz it was taking up too much space. Now that I have 5 gigs, I cab get. Its really fun, reminds me of flappy bird. Similar graphics, similar frustration, ya get it",Had it on my phone,Verified Purchase,One person found this helpful,,,61035435,4,9,Public
Vtib918,/gp/profile/amzn1.account.AGJVPA32EI46OOI7R4L2APBUAVSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 25, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,Get it this game is a really awesome game you should get it it's funny because the charities and wildlife refuge I have a  r a really awesome to have this problem is a great way for a good time,:-),Verified Purchase,One person found this helpful,,,39657843,13,8,Public
A Mother of Two,/gp/profile/amzn1.account.AH66UGAYHKJK5GIGGVRF5TPWC7NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 1, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,4.0 out of 5 stars,Fun game to play even after all this time.,Fun Game,Verified Purchase,One person found this helpful,,,473101,293,168,Public
keeta21,/gp/profile/amzn1.account.AHAND5FCUALLNNKA5ZRN5RZB3LZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 4, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,4.0 out of 5 stars,Really fun and cool app you can likely never get bored and it's super Duper addicting! you should get this app it is really fun!!!,cool app,Verified Purchase,,,,7609317,483,21,Public
Elaine Clarke,/gp/profile/amzn1.account.AE2U4YTDIWM2C4MF6OKNNJ2RQGMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 21, 2018",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,3.0 out of 5 stars,Grandchild loves it,Three Stars,Verified Purchase,,,,1772724,53,37,Public
Gma,/gp/profile/amzn1.account.AHEIENA5NRFKLK5NMKZA4YPHVNDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 8, 2018",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,It’s good,It’s good,Verified Purchase,,,,66110,501,165,Public
Victoria Pauciello,/gp/profile/amzn1.account.AFLJFJSVVNLIY5QDIUFIQKILRATA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 11, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,3.0 out of 5 stars,It's okay but not that fun I tap but does not go.😛,mehh,Verified Purchase,,,,6137859,101,11,Public
Joyce Scott,/gp/profile/amzn1.account.AE42KLZAMP7NYFGIZE325NPV5OFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 20, 2021",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,1.0 out of 5 stars,I didn't order this App you'll did..!! Hopefully not again...,If this doesn't happen again please.,Verified Purchase,,,,6306781,6,5,Public
Kindle Customer,/gp/profile/amzn1.account.AFBXVSS4OEAHQ3XJDWPXA36KJF2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 24, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,3.0 out of 5 stars,This is a really fun game and a great time waster.,fun game,Verified Purchase,,,,16098432,69,37,Public
JASON,/gp/profile/amzn1.account.AFSYPLDYOE2Y7WEQO2XZ3KV5SY6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,3.0 out of 5 stars,Fun game that we all play as kind of a little time waster to be honest.,Three Stars,Verified Purchase,,,,12944694,28,36,Public
Kindle Customer,/gp/profile/amzn1.account.AFE22E3C5L3RWI62TXYPSNJUYI2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 28, 2018",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,3.0 out of 5 stars,Don't get the point. But besides that good 😒😍,Hard but... Cool 💔💕,Verified Purchase,,,,82910135,42,9,Public
sara733056,/gp/profile/amzn1.account.AH7QLVNEWBELAU5VWWEYORPAP3LA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 3, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,This game is so much fun the kids love it and it has so many cute little characters to choose from. I recommend this to all the moms and kids with a full house out there.,crossy road,Verified Purchase,One person found this helpful,,,54937768,2,8,Public
crazygamer,/gp/profile/amzn1.account.AFCKN5OPJMJLXLQSNTTPSCOHLSIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 18, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,I really like this game and when I first got it I could not put it down! I still can't put it down. It's very easy to just melt into the game and sit there all day playing and getting the guys. You have to be very careful and not wait to long to jump across the road or else you will get taken away by the eagle. This game is just so fun PLEASE get it! It works too. It doesn't do stuff like freeze up or close out right in the middle of when you are playing. Get this game you will love it!,Very cool and addicting,Verified Purchase,9 people found this helpful,,,23136891,108,18,Public
Crystal Austin,/gp/profile/amzn1.account.AFA36VBULT4WCMBTIM4MMIBT3SDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2018",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,4.0 out of 5 stars,"I could not stop playing, maybe too addictive",Addictive,Verified Purchase,One person found this helpful,,,58089748,1,1,Public
Genevieve Armstrong,/gp/profile/amzn1.account.AENFX2VKDOIA4TTEEJ5J44YHJEJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 19, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,This is a really good app. Also it has really fun character's that have good details. This app requires some in app bringing that's ok. The only thing I would say is when you have lots of character's ( like me) and go into the machine to get a character it rarely gives you a character. But my that's just me. But over all its a really fun game!,Great,Verified Purchase,3 people found this helpful,,,58790035,4,5,Public
this sooooo bad!,/gp/profile/amzn1.account.AEHKNLZXFWWBYMJHZMZT37VBQ64A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 3, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,Soooooooooo good!!!!,LOVE IT,Verified Purchase,One person found this helpful,,,45889301,70,7,Public
Donald Conner,/gp/profile/amzn1.account.AG4AFUGVIRMZEYJQW6UY7XJ5PWMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 28, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"I've played a lot of games, this game is so simple yet completely addicting,I find myself engrossed this title for hours at end, and even then I don't want to stop.",Simply addicting,Verified Purchase,,,,41309267,38,19,Public
Julie,/gp/profile/amzn1.account.AH4FPUBVCGPEB74BNEBOCEKQGRMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 9, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,I love this game it is amazing the caricatures are so fun like unicornIt is so good I love this GAME SO MUCH!!!!!!!!!!!,I LOVE THIS GAME - reviewer age 9yr,Verified Purchase,,,,5875437,45,46,Public
ERIC SLOAN,/gp/profile/amzn1.account.AEHXG7F34KQR5RF6DF44FMOK352Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"Its so awesome u just push it and try not to get ran over by cars/trucks or fall into a lake and u can go with new guys and collect money plz get it NOW people, NOW!",CROSSY ROAD!!!!!!!!!!!!,Verified Purchase,One person found this helpful,,,1967364,213,27,Public
hgomez,/gp/profile/amzn1.account.AFSRPYBP3C2646ON23LDZW5H7IWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 19, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,its great,Five Stars,Verified Purchase,,,,,13,119,Public
A+++,/gp/profile/amzn1.account.AEZA7C6I7V4FNCGBF5YFIZLLYNKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 7, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,I love this game it is so fun to play and get different characters too(:,I love crossy rouds,Verified Purchase,,,,12200948,10,23,Public
wade allred,/gp/profile/amzn1.account.AHICT3EKKLKOI2SX6YCJUUV6DX5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"This is fun and frustrating at the same time, my goal it to have all of the avatars, right now I have fourteen but I am getting better and right know my high score in jumping is 113 I am trying to beat it.",fun and frustrating,Verified Purchase,One person found this helpful,,,424968,324,40,Public
Review4u,/gp/profile/amzn1.account.AFWRY4ZCDW2Y6DJMRTCHASFNTRGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 7, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,Warning! You can get addicted to this game.  It's like Frogger with some twists. Kids and adults will love it.,Crazy Good,Verified Purchase,,,,502638,1485,103,Public
Tiffany Bills,/gp/profile/amzn1.account.AEF76APMM7TSLEKB25BX5MBA7EOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 5, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,2.0 out of 5 stars,"I think &#34;Crossy Road&#34; is boring.It's boring because all you do is make your animal go across the road.And when the eagle comes and tries to take YOU!!!It makes everything you just did go away.On the first round played,It's easy,but the better It's just like the first round.Over all I give this game 2 stars.",Kind of boring,Verified Purchase,One person found this helpful,,,16016135,1,8,Public
Dawn P.,/gp/profile/amzn1.account.AHKC2FW7SQTHZR4IEWCJTBRWXZHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 30, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,4.0 out of 5 stars,Fun game with different animals and people you can earn. The animals all make different noises and have varied backgrounds. The only issues is that you sometimes earn things you already have.,Fun but sometimes frustrating,Verified Purchase,,,,439039,47,112,Public
RosieM,/gp/profile/amzn1.account.AEZ5OTT4Q3PSSXLLVE52SYLJP2KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 20, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,Every one should play this game .it's very fun,awesome,Verified Purchase,,,,8955857,110,32,Public
Coco Puff Time,/gp/profile/amzn1.account.AEWPDHWCHQHH2IHS4CCERWQEN2UA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 19, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,4.0 out of 5 stars,Why I think this game is one of the best on the kindle market is because the game is plain and simply fun. It's challenging with out it being unfair and its also pretty funny. But what stops this game from getting a 5 out of 5 is because of in app purchasing it never really needed it what so ever and I think it's kind of greedy of them to make it so you can buy a character that plays exactly the same way as all the others.,One of the best,Verified Purchase,3 people found this helpful,,,67276605,3,1,Public
