author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,ranking,helpful_votes,total_review,visibility_status
Anvil,/gp/profile/amzn1.account.AEHOABJYPHNNOGILUK6KTJJ7KI6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 16, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,4.0 out of 5 stars,"No complaints about quality or freshness. However, the quantities of the variety were not the best. Out of 35 bags, at least 16 were of regular Doritos and regular Lays. The remaining were 4-5 bags of the other 4 flavors (Cool Ranch Doritos, Harvest Cheddar Sun Chips, Cheetos, SmartPop White Cheddar Popcorn). It would have been nice to have a more even balance of all 6, and there is nothing on the description noting what the mix is, so it’s possible another order could be completely different.",Not a balanced mix,Flavor Name: Classic MixVerified Purchase,,,3724662,5,30,Public
Jonathan M.,/gp/profile/amzn1.account.AHTRILRGNS3ELDAWL45YLX7PWYYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 9, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,4.0 out of 5 stars,Everything is great except that often times the box we get is due to expire within a month.  Generally doesn't affect much except for the cheetos.  I've had a few that when past their date get a little rancid.  I usually bring this whole box to work and store under my desk for quick add with my lunches.  Works great and cheaper than the vending machine.,Often times past due,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,58089,100,355,Public
debmel,/gp/profile/amzn1.account.AGHGPCVLQ7N4CAWRKRKOQIEEGSSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 25, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,1.0 out of 5 stars,"Our kids love these with their lunches and for snacks. We've had them on our subscribe and save for a few months now and all worked out. But for the second month in a row, the shipment rode around for an extra day on the UPS truck and the box arrived all beat-up and the snacks are flat and smashed. Sure, the kids will eat them, so we can't really return them, but for our $11, there should be a better delivery process. Disappointing, as we have always been loyal to Frito-Lay.",Flat Snacks,Flavor Name: Classic MixVerified Purchase,,,1114049,105,79,Public
Renelf,/gp/profile/amzn1.account.AE5V2BCPURW2RIXIQNRUTRHPVNSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 18, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,I had no problem whatsoever with the taste freshness or portion sizes .Maybe I was lucky with my purchase and the expiration dates.I would buy again and I did and I enjoyed this joyful purchase again . Everybody had no complaints and ate it all up .,Taste fresh,Flavor Name: Classic MixVerified Purchase,3 people found this helpful,,1011997,16,118,Public
MoonPrismPower,/gp/profile/amzn1.account.AGDK7XHNWPVZLN3JW6XGOJGMMJ6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 15, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,Hey these were my quarantine snacks and still are. Actually no they're not anymore. The flavors are all what I'm used to and the portions were satisfying. I love chips and during the lockdowns in Arizona these were my go-to boxes. I did gain some weight.,"Quarantine snacks, snack, snack, snack",Flavor Name: Classic MixVerified Purchase,One person found this helpful,,389823,45,118,Public
Dollfaceapril,/gp/profile/amzn1.account.AGKKTUMOLXB7AHUPITKEIG7PHDHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 28, 2019",2,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,Love Frito-Lay and these are great for packing kid's lunch and I tried to use this flavor so they're not using too much of the hot Cheetos all the time and they have a,Great for your kid's lunch,Flavor Name: Classic MixVerified Purchase,3 people found this helpful,,1038878,13,106,Public
C.Peck,/gp/profile/amzn1.account.AF66OTBDW3NABWDZVBHZFWQYS6PQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 18, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,I’ve ordered these a few times for my kid’s school lunches. They come packaged differently every time. Sometimes thrown in a box where some of the bags are opened and crushed and other times nicely/ neatly packaged.,Good variety,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,3010687,2,38,Public
HK.2016,/gp/profile/amzn1.account.AE6VLDYS2WTABG7NPZF6JNLUT6PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,This might be my favorite blend. Good blance of all the different varieties. This kept my going when Iwas stuck home positive with COVID and I could only stomach small portions. I thinks its a great value. Ordering again.,Awesome,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,2315002,31,30,Public
EVAN WINDSOR,/gp/profile/amzn1.account.AHSJ4JWQ6EG7L32VITXRAHSKYNGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 1, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,4.0 out of 5 stars,"Love the chips they are all great flavors but what else would you expect? I leave 4 stars because I have received a few shipments of stale/expired chips witch is a shame, however Amazon handled the situation and refunded me my money. I still continue to receive them once a month as part of my subscription. Overall great.",Good chips of every kind,Flavor Name: Bold MixVerified Purchase,3 people found this helpful,,995963,84,18,Public
Erin,/gp/profile/amzn1.account.AEAXK7RLHJR4XH2MR4Z6SE6UKOFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,This variety is the exact mix of my children's favorite flavors! We always have one flavor that we have extra because it's hard to find a variety bag that has only what they like.,Our favorite variety!,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,220148,42,65,Public
Jennifer Elizabeth Duncan,/gp/profile/amzn1.account.AGDG2IDDOIJMTNHL5VZVWXJBFHCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 24, 2021",3,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,1.0 out of 5 stars,"I ordered these 5/16/21, and they were delivered 5/18/21. The expiration date on most of the bags were summer 2020-ALMOST A YEAR past the expiration. And they tasted that stale, too. What a sham.",They are selling expired food.,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,4146291,7,26,Public
Christie,/gp/profile/amzn1.account.AE3PVNOG3SIMT2UTSYFRGIP3TCUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2019",1,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"Nice variety of chips. These came loosely in the box, but we did get a nice variety. Overall these were good for what I needed them for.",Nice variety of chips,Flavor Name: Classic MixVerified Purchase,3 people found this helpful,,25715,707,252,Public
Clare W.,/gp/profile/amzn1.account.AHTHLCGKFN2ACVXTPIJXDE7PY3FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 15, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"Ordered Dec 30, expire date Jan 26. Even expired a week or two it tasted alright, so I didn't deduct stars. Definitely something to keep in mind before ordering though!",Tastes as expected,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,216230,136,62,Public
Destini Harvey,/gp/profile/amzn1.account.AFSEPG5M4M3MQZPRRGMHLFBJBDUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 7, 2019",1,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,4.0 out of 5 stars,"this is a great order for a college student; perfect for a quick, small snack.I recieved mine on February 7th and the expiration dates vary from early March through late April (which is fine for me as I intend to go through these pretty quickly) but if you are looking to store these for long-term, this may not be it.",College Care Package!,Flavor Name: Classic MixVerified Purchase,3 people found this helpful,,1850563,45,16,Public
gejome,/gp/profile/amzn1.account.AH2AXQDISWGHYRPOAY5PVPSXMSVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 22, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,1.0 out of 5 stars,"I really enjoy these small packs for several reasons which include the right size to avoid eating a whole bag of hard to resist goodies and having a variety of several flavors. The long expire date and the very good packing which protected the chips from being crunched, was especially appreciated. None of the buyers seem to like this product /",This Seller is the right supplier from whom to buy this item,Flavor Name: Classic MixVerified Purchase,2 people found this helpful,,746,3875,1289,Public
RosaDenise,/gp/profile/amzn1.account.AFMPSD6RWUHADJ2AVWSLS76Q7ESQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 5, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,3.0 out of 5 stars,"I liked the flavor of the variety of chips. The freshness was definitely there. I felt the bags were too big. Also, bags make lots of noise. I would prefer something in a canister or jar or something sturdy with easy portability. I would not purchase this again through Amazon.",It's Alright,Flavor Name: Big Bag Flavor MixVerified Purchase,,,642560,22,156,Public
Monica monnin,/gp/profile/amzn1.account.AHWQBFDDIVOLPQ4S4R5BOWWCPJAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 8, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,1.0 out of 5 stars,"really good mix of chips, but had a problem towards the end. When we had approximately 5 bags left... my son open a bag of the plain chips and found hundreds of ants!  Needless to say we threw the other bags away, but only found that one bag infested. As a side note ants I have not found any ants anywhere else in my house.",Five Stars,Flavor Name: Classic MixVerified Purchase,3 people found this helpful,,84438902,22,118,Public
patricia wilson,/gp/profile/amzn1.account.AEDRCKZ6OIU6DRT3JPGSZXME2EYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 10, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,3.0 out of 5 stars,"I love Frito-Lay Chips, but the fact that I received these chips in a brown box instead of a frito-Lay box turned me off.  Also when I received these chips, the chips were about to expire which was not a good thing.  I was about to re-purchase these chips again, but I thought about how they came and that they were not so fresh and decided not to re-purchase them.  I think if they correct these issues people would love to purchase the product.",I love Frito-Lay Chips,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,2898523,9,52,Public
Jane Allen,/gp/profile/amzn1.account.AHUUH7NUA3YG4F6BP3UHV2CQWU6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 24, 2020",1,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,2.0 out of 5 stars,"Not at all what I ordered, these are all SunChips , no potato chips or cheese doodles. Not returning, it’s easier to just keep and give away. I have to say this is the first time it’s ever happened in all the years I’ve been ordering.",This whole box is SunChips.,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,5701042,24,34,Public
Hen Hen,/gp/profile/amzn1.account.AFS6TUNHEIEJSLBNXHJYGVX4SMMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 31, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,These small pack snacks are suitable for personal snack as not too overindulged it. Every one in the family can get one pack and enjoy while watching TV or just snacking. The products are fresh and great for children and adults.,Great snacks,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,71433,170,97,Public
Jean Fenwick,/gp/profile/amzn1.account.AGG7RDYFCV3CQ7BEWOLXNQYNF62A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 22, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"This is great deal, if, your children are having a sleepover or putting in lunch box, but I got extra box for every snacks. I don't know but I'm one that if I'm waiting a movie I may eat a regular size bag of chips by myself so that helps 👍👍👍👍👍👍",Great buy,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,1070425,43,72,Public
