author,ids,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,
MisterPlow,amzn1.account.AGJDWWC67ZI7EPYIL52HPUUQ5P2A/,"Reviewed in the United States on May 5, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,"Works great.  We're using it to put watered-down liquid kelp (GS brand, also from amazon) over all the nice plants in the yard.  It hasn't clogged yet, after about 10-15 refills/uses.  I had a couple of instances where I exploded kelp spray all over myself --smells exactly as good as you'd guess-- until I realized you really, really have to squirt all the air out before you open the container.  That was probably in the directions.  Anyway, it's working out well for us and the plants seem happy.",good for spraying kelp fertilizer,Size: 1 PackVerified Purchase,,
Paul C,amzn1.account.AHZAFXIJZ532K7TKVUYTFV5RN4VQ/,"Reviewed in the United States on April 12, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,4.0 out of 5 stars,"Works good only suggestion I would have is to maybe have a release valve to release pressure. Only used it a couple times so far, and the first time I ended up spraying ortho product on my face as there was product on the lid. Partly my fault as I should have been more careful filling it, but a valve seems it would be safer to release pressure in tank.",Good product,Size: 1 PackVerified Purchase,One person found this helpful,
B. Clark,amzn1.account.AGYJ7QSKHXNOGOJXEYSU4XZ3EZJA/,"Reviewed in the United States on July 4, 2014",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,4.0 out of 5 stars,"The factory Roundup pump sprayer never worked right... leaks & the hose + wand is too short.  My search for a replacement pump sprayer found this.The pros:+ #1 Amazon Best Seller!+ Lots of buyer product reviews.+ It cost me less then $10 & the shipping was free.+ Funnel top opens for no mess filling.+ Translucent bottle allows for ease in checking fluid level.+ Patented Sure Spray filter to help prevent clogging+ A 28-inch hose, with a 12-inch straight wand, which has an adjustable nozzle.+ Easy pump + carrying handle.  The carry handle locks when not being used to pump up the sprayer bottle.+ This sprayer will spray right down to the last drop in the bottle!The cons:- If the sprayer is opened while under pressure, the contents can blow back into your face.  Most people will only do this once! :)- The markings on the side of the tank are difficult to see.  I used a permanent marker to highlight the raised markings.Closing thoughts:▪ This is a VERY good sprayer for what it costs!  I ran 3 gallons of Roundup thru it today with zero problems.  If this sprayer continues to operate as it has, I'll be back to increase my product rating. :)► Update - August 11, 2014This is a VERY good sprayer & seeing it was on sale for touch over $8 with free shipping, I decided I should get another one for a spare.",I finally gave up on the factory Roundup pump sprayer!,Size: 1 PackVerified Purchase,2 people found this helpful,
LiteKid,amzn1.account.AHK2ADBKJG6C26ZFR2HWF6CL35JA/,"Reviewed in the United States on August 6, 2018",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,1.0 out of 5 stars,"Bought one & loved it. Have 5 stars. Then just broke 8/5, had 2½-3 weeks. Liquid spraying from top of handle pump! After first week, liked so much bought second unit. Came broke! Did replacement & seems to be okay, so far ;-)  Than I went return this broken one still in 30 days & want nee to skip back broke unit or still be charged, & I'm paying for shipping. Nice Amazon, & can't email anyone like a company 3rd party seller... So, as they are okay, it's a Russian roulette if get a good unit or bad & how long will last. I'd say, stay away & spend extra $10 to get better one cuz this is RIDICULOUS!","stay away, Russian roulette...",Size: 1 PackVerified Purchase,One person found this helpful,
Vic&Edith8486,amzn1.account.AFMZAADESAOY66SGEPM25OPRT6BQ/,"Reviewed in the United States on January 31, 2018",1,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,"Basic pump spray, But for under $13 bucks, it's not to bad(have purchased 2 now)The container is thick and quite sturdy, the pump handle and seal seem fragile while pumping. The spray nozzle looks poorly made, like it will break very easily.  There is no pressure relief valve, but it's not difficult to keep the nozzle down to relieve the pressure and store. By no means are these complaints, just observations for other buyers. I am happy with the purchase and it does exactly what I need it to do, if you need something more refined, you won't find it at this price.",Worth the price,Size: 1 PackVerified Purchase,2 people found this helpful,
P. Bolton,amzn1.account.AHDRUETTQEHN6LPGFONSYXOK6SWA/,"Reviewed in the United States on August 24, 2018",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,4.0 out of 5 stars,Roundup has additives (surfactants) to help stick the active ingredient to leaves. Unfortunately these additives also gum up the inlet of this sprayer. So if you use this sprayer with Roundup you will have to rinse off the inlet to remove the goop. For me that is once or twice a year.The sprayer works fine.added 5-2020I also have a half gallon Chapin sprayer which is crap primarily due to a poorly designed inlet. Think that I got it at that big box orange store. Just ordered a second one of these to replace it. Use one sprayer for Roundup and one for deer repellent.,tip for using with roundup,Size: 1 PackVerified Purchase,One person found this helpful,
Amanda Burrier,amzn1.account.AFAWHRH5SMYTLVJAA4D2ALJHN5HA/,"Reviewed in the United States on March 16, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,3.0 out of 5 stars,Easy to put together. However when I went to use it for the first time the pressure would not build up for me to spray. After an hour of troubleshooting I gave up. My husband the next day picks it up to use it and it works perfectly. It’s like taking your car to a mechanic and all of a sudden the noise is gone! The sprayer ended up getting the job done after my husband’s magical touch.,Needs the magic touch,Size: 1 PackVerified Purchase,,
Helvi Abatiell Furlan,amzn1.account.AEIVAZKUP2T7TOBCYSAP2CM3UICQ/,"Reviewed in the United States on May 24, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,"I love this sprayer. Good pressure, enough capacity, easy to use (once you figure it out), and easy to carry around the house or yard. At first I thought it would break easily but the more I use it, the more I feel it’s been made with quality materials. It’s durable for my use. I can even make the cat behave while I’m watering my plants from across the room. Buy this. It’s a good one.","Easy to use, durable",Size: 1 PackVerified Purchase,,
t-shirt,amzn1.account.AHNYMVB6PFAZXGBDSCYGZ5M6F55Q/,"Reviewed in the United States on April 4, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,4.0 out of 5 stars,These work much better than the cheaper ones I bought from harbor freight. I only wish they had a pressure relief valve. Instead you have to loosen the filler neck to relieve pressure. I already sprayed myself once with weed killer using this method. Safety glasses recommended.,Good value,Size: 2 Value PackVerified Purchase,One person found this helpful,
Jen,amzn1.account.AHFUEJE7PCFVADQNLWKOVUIEKKCA/,"Reviewed in the United States on March 16, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,1.0 out of 5 stars,"At first I was very happy with this, but it started shooting liquid out the top when I released the pressure after finishing. Then it starting bubbling out at the top, unable to hold pressure and now it doesn't work at all after only 10 uses.  Of course the return window is long past so I am out of luck.  Don't buy this unless you only plan on it being short use/disposable.",Stops working after about 10 uses,Size: 1 PackVerified Purchase,,
ellen_ig,amzn1.account.AFO2R4JV2QE7SJ5CXS53XX7NG4ZA/,"Reviewed in the United States on February 23, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,"I use this to periodically spray a diluted bleach solution onto patio furniture.  I was tired of replacing spray bottles whose spray nozzles would fatigue my hands and eventually fail after one season of use. Now what used to take 30-45 minutes only takes 10-15 max. - no stopping to refill bottles or rest my hands.Fairly easy to assemble (no tools needed) but had to look at directions carefully to figure out which ends of hose and sprayer go where. Still, it only took about 5-10 minutes to unpackage and assemble.",Fast and Easy,Size: 1 PackVerified Purchase,,
MuddyKnees,amzn1.account.AGGZBHNVM3IR7DYII7KFNZYONSHQ/,"Reviewed in the United States on September 9, 2017",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,"Love this sprayer!  Slight caveat.  This worked perfectly for fertilizing my plants and just misting with water my houseplants when it gets a bit dry indoors.  My plants always look a bit happier after a good spraying, and, because, as a full-grown adult, I am still very child-like, I find it sort of fun to use.  Do be warned that if you've got it pumped up tight with pressure and, for whatever reason, you unscrew the top, there will be a bit of an explosion involving the contents of the sprayer.  My dearest friend tried to warn me of this, shortly after he tried to warn me that I really didn't want to use fish emulsion as a fertilizer, especially if I were going to apply it with my spiff new sprayer.  I often try to not listen to him, pretending I'm an adult and can make my own decisions.  Rarely smart.  So, using this fine sprayer, I proceeded to fertilize most of my plants with the good ol' (**ooof*) fish emulsion.  Why I decided to pump it good and tight while full of fish emulsion before removing the cap to wash it out, I do not know.  Why does my friend nearly always have to be right?  Anyhoo, off came the cap, and whaddayaknow, my entire kitchen got fertilized, the walls got fertilized, my clean dishes got fertilized, the floor, ... they all got fertilized.  Best of all, I got fertized, head to toe.  For well over a week, I washed and washed and washed EVERYTHING over and over.  It didn't matter.  Fish emulsion lingered.  Here.  There.  Above here.  Below there.  Under this.  Behind.  Beside.  Inside.  Out.  Why did my neighbor smell like fish emulsion?  My neurologist?  He sometimes asks me if I see things or hear things.  I couldn't quite bring myself to tell him I didn't see or hear anything, but I was sure smelling fish emulsion.",Great sprayer .. just be careful with pressure and fish emulsion :),Size: 1 PackVerified Purchase,2 people found this helpful,
