author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Nowadays We Knockatize Them All,/gp/profile/amzn1.account.AFZKEWCCHKQFWKYJUFIXW7V7JEQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2019",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"1) Loose connections in multiple locations - at the plug, at the power supply, and where the strips of lights connected.2) Strips of lights both got very hot. LEDs aren't supposed to do that.Additionally, the instructions look like they were written by an auto-translator with a limited grasp of English.I smell a whole lot of corner-cutting in the manufacturing process. If I'd left them plugged in much longer, I think I would have smelled a whole lot of burning plastic.Don't buy these.","Sent it back - for two reasons, bothing having to do with safety",Verified Purchase,40 people found this helpful,164,26,1948346,Public
L,/gp/profile/amzn1.account.AEDHRAJLYOVBMRWBCS6A4A7LYE4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 18, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,2.0 out of 5 stars,"Your browser does not support HTML5 video.           I ordered 32 Ft of these LED lights, thinking it would be a continuous 32 Ft roll, but no. It’s two separate rolls of 16 Ft and you cannot connect the two rolls. So basically, you have to have the adapter going up the wall, because both of the strips can only connect to the adapter, not to each other. You can’t make a continuous strip around the room. I’m highly disappointed because this was 30$ and I will have to start both of the strips at the adapter which will overlap eachother and then go separate ways along the wall.",Cannot connect the two strips???,Verified Purchase,31 people found this helpful,162,7,1085003,Public
Katie,/gp/profile/amzn1.account.AECS667QXNGBVRHMRRY5XRY7C27Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"Absolutely a disaster.This product was easy set up but one of the strips didn’t work, the connector box was a cluster of mess and just in case you’re wondering it does rip up paint!The remote stopped working after a few weeks and only one strip worked. Now that the remote is no longer functioning the only way to turn it off and on is to remove the power cord. The color is stuck on the bright white.Would not recommend, I contacted amazon/the seller after I received the item for a replacement since a strip came defective, I never received a response.",Don’t waste your time or money.,Verified Purchase,25 people found this helpful,123,100,128471,Public
jiaccny8,/gp/profile/amzn1.account.AEPVNLIBUNBJEZKAQXOOHNY27WCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,"COMPLETE WASTE OF MONEY!  THREW $30 IN THE TRASH THANKS TO THIS JOKE OF A COMPANY DAYBETTER. Ibought these for my son for Christmas. Just was able to put them up. A little after 30 days and they do not work at all. I emailed the company to see if they were under warranty. And they just do not respond to me at all. I have sent two emails with no response. I will never buy anything from daybetter again, look for another company. It's all the same crap. But at least another companies. I'm sure we'll work.",WONT WORK AND DAYBETTER WILL NOT ANSWER EMAILS!,Verified Purchase,12 people found this helpful,98,52,79000562,Public
Ignacio,/gp/profile/amzn1.account.AH6QPGKIREYLWMZMRCQDFA7G7FLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 22, 2019",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,"These lights came a day early and were so easy to install. They were up and working in 10 minutes and I've had no problems whatsoever. The colors are beautiful and the modes are fun with a lot of variety. They're super bright and fun and pretty multifaceted- I use them for parties and when I'm just chilling. Plus, the remote is easy to use and pretty self-explanatory. Customer service was amazing and replied within an hour or two. I definitely recommend!!!",awesome sauce,Verified Purchase,14 people found this helpful,56,61,1605955,Public
LIMOM27,/gp/profile/amzn1.account.AE6GAGHSNRA2HUDYY6WDLTMYI6TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 4, 2019",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,I hope the seller will contact me as it is a few days past the return window. My daughter loved these except she’s had them under a month and they just don’t stay adhered to her wall. She sticks and resticks and it keeps falling down! Please contact me how to return or if you can send new tape somehow.,So disappointed. Won’t stay on wall!,Verified Purchase,13 people found this helpful,99,146,274487,Public
Kindle Customer,/gp/profile/amzn1.account.AEQ6VTBQNGNZV4VCZS2GPSYQYLMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 5, 2019",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,3.0 out of 5 stars,"I ordered 2 32ft packages. These stay up well and work well. However, mine did not come with the black connectors on both side, so they could not be connected together. In reading other reviews and questions, I see that some people have the extra connectors and some don’t. I ended up just plugging in 2 strips to each of the remote sensor boxes, but because I did this I had to use both remote sensor boxes. The lights also don’t quite make it all the way around my room, because each strip had to go down the wall in order to be connected to the power source. When I contacted the seller about this issue, they were not helpful. Also, my diy buttons don’t work. The light strips and remote are exactly the same from most of the sellers on amazon, so I would recommend purchasing strips that will definitely come with connectors on both sides of the strip. I like the lights overall, despite this issue.",Couldn’t connect the strips together,Verified Purchase,12 people found this helpful,12,1,62593673,Public
Gina M. Swartz,/gp/profile/amzn1.account.AEWBHUKKGMW3M7DOBGRGU64H2XGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 14, 2019",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,4.0 out of 5 stars,I wish I could give better ratings but these lights are just a pain. They are very nice and bright great remote. Except they just fall down constantly . Update: I was contacted by the company DAYBETTER and what a nice surprise they gave me a refund for $10 so I could order some 3M tape to help with the lights. Now this company obviously goes out of their way to make things better😊!! Now I’m happy to say great company and great service! Ty,order some 3M tape like I did. Great company!!!,Verified Purchase,11 people found this helpful,30,71,927413,Public
Kay Tres,/gp/profile/amzn1.account.AHELBTAN5Q2ZPIEJRN4NG4S4ZL4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 16, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,4.0 out of 5 stars,"I can now tell my kids' mood as soon as I open the door. Red lights - close the door and back away. Blue lights - offer chocolate and remind him that he's Mommy's little boy. Flashing disco lights - Time for a drug test!Seriously. These were great. Installed on the top of the wall in the corner of the ceilings. One package did 3 walls of a medium sized room. Each box comes with two strands of lights that attach to the to command box. Plug into an outlet, run the wire up the wall to the ceiling, one strand goes left, the other right.If I had any complaint, it would be that the wire and power box hanging out in the middle of the wall are a bit large and cumbersome. Until we got the lights affixed firmly to the wall, the power box kept pulling the cords out and falling.  I think it would be difficult to hide unless the lights were installed at floor level. Kid loves them.",Teen boy wanted mood lighting,Verified Purchase,6 people found this helpful,45,62,1082485,Public
Trex,/gp/profile/amzn1.account.AEY3RZFZATSWF3B3TBXMWCYDLAIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 7, 2019",4,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,4.0 out of 5 stars,"I just wanted extra lighting in addition to my bedroom lamp and these work great. They stick well to the wall and are fairly simple to setup. I noticed some things....1. Obviously, measure the surface you want to put them on and make sure it's practical. Try uravling the strip and find placing before sticking since the adhesive can reapply so many times.2. The longer the strip, or more like the more connections you make the more the brightness diminishes.3. If you can, start from the bottom up. It will keep you from having a chord on the wall (and mind you, it's heavy so it's tricky to keep up and it kind of ruins the asthetic).All in all, a great product, they're bright, really pretty,  and I love the customizable colors.Highly recommend.😄",Great product,Verified Purchase,7 people found this helpful,18,15,2052986,Public
