author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Stormyy,/gp/profile/amzn1.account.AHFTRNGYDE2H5UYZQLYQ5LFIT4MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 18, 2018",1,1,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=3,4.0 out of 5 stars,"I docked one star because it kinda stays folded up and doesn’t flow or lay nicely against the outer curtain/tub lining so it kind of pokes you while in the shower/ lets in the breeze underneath. This can be adjusted by moving it since it’s magnetic- also how I found out my tub is magnetic. I wish I would have thought about having kids prior to wanting a nice clean looking interior curtain.In my house we often sneak up on one another and try to scare them. Well, before this curtain I could see them rustling the outer curtain and be able to hold the inner curtain against the shower wall... but now... it’s clear. So they can still see me. Naked. This isn’t the products fault though, it was obviously listed as clear. I just learned for next time and will be reordering a foggy one.",Don’t suggest for kids...,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",24 people found this helpful,,,78891210,
Jean Hopkins,/gp/profile/amzn1.account.AHCTOM6Y4BXV64RLIGFQGKMB7OJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2020",0,1,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=3,1.0 out of 5 stars,"If you enjoy taking a shower with your shower liner wrapped around you like Saran Wrap for that at home spa feel, then this liner is for you. With approximately the weight of a pile of feathers in non-magnetic “magnets” to hold this in place you’ll have the real feel of a bull fighting in an arena in Madrid during a summers rain. On the upside, the constant bobbing and weaving you’ll be doing to dodge this liner will get you a nice cardio workout all while getting clean. Best of luck to all who purchase this, and remember, tear a breathing hole 1st if it comes to it (don’t worry, it’ll be like ripping through your favorite grocery store shopping bag).",Cardio WOD (workout) included free of charge,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",17 people found this helpful,21,8,6777443,Public
Chad,/gp/profile/amzn1.account.AHLNVRPI5AHZHBPNJRGKYNZQHQEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 21, 2019",0,3,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=3,1.0 out of 5 stars,"Why would anyone want a shower curtain that doesn’t keep the water in the shower?  I hung this curtain and took a shower. When I got out of the shower, my bathroom floor was completely covered with water.  This “shower curtain” is useless! Maybe there are people out there looking for a shower curtain that allows water to move strait through the fabric. I am not one of those people!  I want my shower curtain that stops water from spraying all over my bathroom.",DOES NOT STOP WATER FROM MOVING THROUGH THE SHOWER CURTAIN!!,"Size: 72"" W x 72"" HColor: White FabricVerified Purchase",23 people found this helpful,,,791369,
Amazon Customer,/gp/profile/amzn1.account.AENZB6EJIWUICOVAOXD7PECACUOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 17, 2020",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=3,1.0 out of 5 stars,"I feel so lied to about this product. One of the worst I've ever bought on Amazon! How this product got so many positive reviews, I have no idea.I got the 36"" one. It only has two ""magnets."" I put that in quotation marks because not only do they not stick to my shower frame, but they DON'T EVEN STICK TO OTHER MAGNETS. I don't know what the heck these things are, but they're 100% useless. There are only two of them too, so even if they *were* magnets (or at least weights!), it wouldn't help that much with billowing.The curtain billows a good 6 inches into the shower at the bottom, and it's worse in the middle. If you're buying a 36 inch shower curtain, you don't have room to loose 6 inches of your shower space. I don't either.This product is terrible. The hype just makes me feel lied to.Buy something else. It'll have to be better than this.","All hype, no value.","Size: 36"" W x 72"" HColor: FrostedVerified Purchase",14 people found this helpful,,,78453733,
MaO,/gp/profile/amzn1.account.AFMFEDL7MWVTHP3BZ73P5QO7ISIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 27, 2019",0,1,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=3,3.0 out of 5 stars,"This curtain does repel water so far--I've had it about 3 weeks. The major issue I have with it is the bottom hem holds water. It's a long 1.5"" hem that has a tube full of water in it and slowly drains throughout the day. Of course, it started getting mold on it days after I put it up. So in order for a shower curtain to be mold resistant, it needs to repel water everywhere, including the bottom. I had to cut that strip off the bottom so the water won't collect anymore. Whoever thought of this design wasn't very bright and I'm curious as to why no one else hasn't mentioned this in other reviews. Now that the hem isn't collecting water, we'll see how the rest of it holds up.",Just ok,"Size: 72"" W x 72"" HColor: White FabricVerified Purchase",13 people found this helpful,,,792435,
Lowe Family,/gp/profile/amzn1.account.AFWBWS3MOKT35IDDUFIIA7YEPTGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 7, 2019",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=3,2.0 out of 5 stars,"Wasn't what I was expecting. Not suitable as a stand alone shower curtain and described as ""fabric"" is somewhat misleading. It is 100% polyester but very, very thin. I was wanting a substantial curtain that didn't have the thin flimsy feel of a liner. I haven't properly hung it yet and I'm not sure I will.Other than being disappointed in the ""Curtain"" I was quite surprised to receive a letter (obviously mass produced but made to look handwritten) mailed to my home from Cindy the owner of Liba. The letter was mostly a plea to write a review as ""My product is struggling because I'm not getting enough product reviews."" Which is a complete and total FABRICATION! With over 9,000 reviews I would hardly say ""... continuing sales depends on some honest reviews from my customers.""She went on to give a personal sob story about being a mother and needing to support her family after having invested $50k into this apparently ""struggling"" business. I wouldn't have minded a short letter asking for a honest review without the needless backstory that only comes across as disingenuous and in poor taste. What it really seems like is that Cindy made some bad choices in production and is now on the hook to her investors. One can only hope that funds were not 'misappropriated' to the point of legal trouble.",Described as 'Curtain' More a Liner - Bonus Letter Mailed to Home Pleading for Reviews = 2 stars,"Size: 72"" W x 72"" HColor: White FabricVerified Purchase",10 people found this helpful,,,1234555,
JENNIFER,/gp/profile/amzn1.account.AGEVCH6UMNSMNUA3B46RUNC5YLSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 22, 2019",2,1,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=4,1.0 out of 5 stars,"I just hung my shower curtain liner, with any shower curtains I have ever purchased, the holes (grommets) for the hooks start about a half an inch from the edge of the shower curtain. Not this one. The first grommets on this liner is about 2 inches from the edge. So it sticks out way further than my fabric curtain, as I have the double hooks that you can hang both fabric and liner curtains on the same hook. The magnets do not hold on the bottom. It says this liner is the same width as any other, but there is so much extra width than my fabric curtain, that this liner is sticking out in a few different places inside my shower. This liner just does not match up with other curtains, even though it says it's 72x72, like most every other curtain is. I had to put my old liner back on, and will have to buy another liner.",Grommets do not match up with other curtains/fabric curtains,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",11 people found this helpful,778,5,574553,Public
SK,/gp/profile/amzn1.account.AHHQCSOJTAIPXVUV6EBSEBUIPIVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 28, 2019",0,1,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=4,4.0 out of 5 stars,"Some of the seller responses to questions refer to it as a ""liner,"" which is what I thought it was when I purchased it and how I am using it. Other seller responses say to use it with a liner for best results, indicating that it is a curtain. It has strong magnets, which I like, and which seem to place in more into the liner category. It is not water proof, as my last liner was, but it is water resistant. Would prefer the seller be more upfront in the item description regarding what the actual intended function of the product is - I think that confusion / frustration is probably behind a lot of the 1 star reviews. I really like the strong magnets to hold the product in place.",Liner or curtain?,"Size: 72"" W x 72"" HColor: White FabricVerified Purchase",9 people found this helpful,,,185138,
unitblocks,/gp/profile/amzn1.account.AESB3NJEZOE5A42VITLYJB5DKU4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 23, 2020",0,1,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=4,5.0 out of 5 stars,"I'm using *clear* PEVA/EVA shower curtains / shower liners in my wood shop as workspace dividers for compliance with the minumum 6 foot social distance aspect of the NC Governor's Covid-19 ""Stay Safe"" orders.The ""LiBa Mildew Resistant Antimicrobial PEVA 8G Shower Curtain Liner, 72x72 Clear is Non Toxic, Eco Friendly, No Chemical Odor, Rust Proof Grommet"" measures 0.004 to 0.005 inches in thickness. It is THINNER than the 0.006 to 0.007 inch thick ""Maytex 8 Gauge Extra Heavyweight No PVC Premium Heavy Weight EVA Shower Liner or Curtain with Rustproof Metal Grommets, Clear"" which is one inch shorter. Both are perfect quality for my use and compareable in quality and manufacture. Both are only 6 feet wide, so I've hung them with a 3 to 4 foot overlap to make a 9 foot wide barrier. This allows workers to be within two feet of one another and communicate while maining a greater than six foot social distance. In spite of the difference in thickness, there is not a noticeable difference in stiffness or drape.I will be reviewing the 15 foot wide ""clawfoot"" clear PEVA/EVA liners soon, which are a better width for my purpose.The two 15 foot wide clear EVA/PEVA curtains I've ordered from Amazon (arriving today!) are ""Mrs Awesome Clawfoot Tub Shower Curtain Liner with 12 Magnets - Free Hooks Included, Mildew Resistant & Waterproof, Odorless Non-Toxic PEVA 6G, 180” x 70”, Clear""*AND*""Riyidecor Clear Clawfoot Tub All Around Shower Curtain 180x70 Inch with Magnets Wrap Around Bathroom Shower Panel Set Extra Wide 32 Pack Shower Hooks Included Heavy Duty""",Slightly thinner but comparable to Matex,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",203 people found this helpful,469,44,127244,Public
Kathy,/gp/profile/amzn1.account.AFVGUFDSIT4XZGBLAMU455MUZDWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 8, 2019",0,1,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=4,5.0 out of 5 stars,"The white fabric shower curtain is good quality.  I like it because it is easier to keep clean than plastic liners.  I can just throw it in the washing machine with bleach, and it comes out like new.  The weights/magnets at the two bottom corners work well for keep it weighted down.  I like this fabric liner very much and have been using it for 5 months.  It also allows enough light to come through, so it is not dark inside the shower.  Of course, that would also be dependent on how dark or thick your outer decorative shower curtain is.  I don't know what the negative reviews are about.  I think it must be for the plastic liner, which any plastic liner is a throw-away item after a short time. That is why I switched to fabric.",This review is for the White Fabric Shower Curtain - good quality,"Size: 72"" W x 72"" HColor: White FabricVerified Purchase",133 people found this helpful,246,99,99298,Public
MR. P,/gp/profile/amzn1.account.AF7EBAOT7RZYG6L4A5BX4EE2U77Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 2, 2019",0,1,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=4,5.0 out of 5 stars,"We fortunately have 2 showers in our house and one has sliding glass doors and the other is our 'guest bathroom' where I always put a liner and outer fancy curtain. But, because my husband was fixing the upstairs shower stall I had to use the guest one which has a bath tub. What a different and closed in feeling with that fancy shower curtain. I asked my husband to do some research on Amazon and find a single shower curtain that wasn't see through and didn't require an outer fancy curtain which not only cuts the light, but, also made the enclosure more confining.Well, he found the Liba PEVA Antimicrobial PVC Free Shower Curtain Liner, Frosted. IT IS PERFECT!!!The frosted curtain is calming, easy to clean and the magnets hold the curtain against the tub. When we finish showering we usually swing the curtain against the back of the tub for extra airing instead of pushing it over to one side...and the magets hold it again.We bought an additional curtain for our daughter because our grandson was having a problem with all the fussyness of a regular set up of liner and curtain. They are both much happier now as well.The frosted color is private enough that if someone had to run in and use the potty in a hurry, there is no problem with seeing anything personal.BUY IT.....TRY IT......use it as your main shower curtain and if you want extra prettiness, just add a short valance on the outside top. And the price is right and very reasonable........worth every penny!!",SHOWER AWAY WITHOUT PEEK A BOOS....,"Size: 72"" W x 72"" HColor: FrostedVerified Purchase",207 people found this helpful,,,62433,
