author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,helpful_votes,total_review,ranking,visibility_status
Sylvia P.,/gp/profile/amzn1.account.AF3C6W46UUV762K55ADPIIFOZ73A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 24, 2019",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,1.0 out of 5 stars,"This novel was my book club's choice and I predicted the ending within the first few pages-- a onedimensional, innocent protagonist who is put upon by the cruelty of the masses finally gets her happy ending after too many excruciatingly endless pages with her soulmate who is as boring as she.  I hate when pieces of tripe like this get undeserved  attention while many, better-written novels languish.  This is why I shy away from best seller lists; they are  surefire ways to find the most insipid attempts out there.  Please do not bother with this.",Is Where this Book Belongs,Verified Purchase,17 people found this helpful,,351,89,733649,Public
Susan H.,/gp/profile/amzn1.account.AGZZJXXLSXOL2E6GOVPJUR3TN6AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 28, 2018",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,4.0 out of 5 stars,"I did love this book, the details in the descriptions made me feel like I was there. (Minor spoilers ahead) Now maybe it's because I work in the medical field, but I have a very hard time believing that a 7 year old with no money would be able to survive this type of environment with just a shack with no running water, no way to bathe, and lack of food. The author described plenty of beautiful things in these wetlands, but failed to mention the dangers. (Crocodiles, mosquitos, sink holes, hurricanes, etc.) At one point the author describes when her brother was hit in the face with a fire place poker (a gash that left a massive scar) and said her mother just sewed it up with her sewing needle. Without access to health care and antibiotics, that kid would have died from a massive infection! But plausibility issues aside it was still a great book with an interesting twist at the end!","4 3/4 stars  Beautifully written, but with some plausibility issues",Verified Purchase,15 people found this helpful,,73,57,885897,Public
John Gladwin,/gp/profile/amzn1.account.AEGMEFZYQOYEJP3X5CTEBU5ATP2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 19, 2019",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,1.0 out of 5 stars,This story was unrealistic: it portrayed a white woman as a object of discrimination while ignoring the racism that her black friends would have experienced. And while the descriptions were lyrical they got repetitive.,Boring,Verified Purchase,23 people found this helpful,,88,81,397674,Public
LPW Stoddard,/gp/profile/amzn1.account.AEQRUHT65KEKE55NDZB4HLS2T3AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 10, 2019",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,1.0 out of 5 stars,"What do people see in this book? It was selected by my book group and, unlike Reese W, I couldn’t wait for this slow, amateurish story to end. The author lost me in the early pages, when she described her main character as a “tiny speck of a girl,” a hack phrase readers have seen a thousand times before. (And why not flagged by the author’s editor, I wonder? Along with the painfully bad coastal NC dialect?) I hoped the book might get better at some point, but it didn’t. Right up until the predictable, pedestrian ending, it was a bland mish mash of lumpy tasteless grits. Remember the English Patient episode on “Seinfeld”?  My feelings about this novel are like Elaine’s about that movie. “I HATE IT.” If possible, it would be NO STARS for you!","Trite, overrated, annoyingly earnest.",Verified Purchase,17 people found this helpful,,45,3,5015008,Public
John G. Metzker,/gp/profile/amzn1.account.AGOLTUPSPZ5J3SIYKEA53RSQ7AKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 19, 2018",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,4.0 out of 5 stars,"I was attracted to this book, because I was interested in knowing about the locale of the book, which was the unsettled North Carolina coast. I got my money's worth. The descriptions of the area habitat and wildlife were obviously made by someone who had spent much time there, and expressed it well, in great detail.In my (admittedly male) view the story line was a slightly unlikely, gushing romance geared to the dreamy, female reader. (Sorry)From the first third of the book, there was no doubt how the story would end: girl meets boy. Girl loses boy. Girl gets boy. However, there was some interesting plot detail involved in the ending, too. It was well done.But having said all that, I confess that I did look forward to reading on toward the end. It is a job well done, and I would read another book by this author.",Setting was my favorite character,Verified Purchase,10 people found this helpful,,91,67,1436509,Public
D. S. Tharp,/gp/profile/amzn1.account.AFIK7NPX3LHSZJWAI4QH6KYM7ALA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 9, 2018",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,"After reading Cry of the Kalahari years ago, I was intrigued to find that Delia Owens had written a novel. As a boy raised by a single parent, growing up in the southeast in a time before cellphones and video games, I roamed the neighborhood and undeveloped woods around my house much like Kya. Exploring bird nests, catching snakes, and fishing in the creeks, I thrived in childhood because of these wonders. This book touched those places that kept me sane.Kya's story of being a part of her natural environment and Owens' description of the marsh transports the reader back to a simpler time before we forgot the small towns with people relying on each other for simple kindnesses. Her illustration of the line that separates “civilization “ from our beginnings as part of a natural order is poetic and important, especially in these days of destruction of our environment and mental anguish as a world that has become lost in greed and concrete.",The Marsh Girl resonated with me.,Verified Purchase,14 people found this helpful,,112,45,3025552,Public
Amazon Customer,/gp/profile/amzn1.account.AG3JDNLR2F2ENNLBYYHMEBEKLCWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 12, 2019",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,2.0 out of 5 stars,Far fetched and as schmaltzy as a Nicholas Sparks Novel,Schmaltzy,Verified Purchase,19 people found this helpful,,79,53,1212764,Public
J M Pearson,/gp/profile/amzn1.account.AGZLYB5CBMIDGXFHXLGDYES4MZIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 25, 2019",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,1.0 out of 5 stars,started out so beautiful.  just a pretty cloak for porn. disappointed,porn,Verified Purchase,25 people found this helpful,,3634,1030,2333,Public
storydrum,/gp/profile/amzn1.account.AG5QXNIHWHIZQRZXQVT2K3AHQMSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2018",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,4.0 out of 5 stars,"I bought this so that I could participate in my mother's book club when I visited her last week. It gave us more to talk about, and I was able to participate in the group discussion.  From the start, it grabs you. The author's beautiful descriptions of the marsh and its plants, birds and animals, is spectacular. The story is excellent, as well. From what I learned in the group, the author started with the ending and worked backwards, going back and forth from the ""present"" in 1970 to the past, going back to the early '50's.  It is a post-Depression story that we who didn't live in those times, don't hear. It is in part what happened to people who were displaced by the loss of income and home, those who had PTSD before it was a known syndrome in those who served in the military, and the separation of those who maintained their status vs those who didn't. Ostensibly it is the story of a child who learns to fend for herself, a murder, and the parts others played in the drama. But it is more. Leading into the ending, for me and for my mother, was a tad rough, but hearing others talk about it, it was not so for them.  Highly recommended, whether for a book club or just for an escape to another time.","Sad Tale, but Worth the Read",Verified Purchase,8 people found this helpful,,27,6,12216759,Public
Early Riser,/gp/profile/amzn1.account.AFSA3557RWDWT4SHHLB2YZ4XKEDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 16, 2020",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,1.0 out of 5 stars,"The character development is fantastically unrealistic.  Check out page 103.  This is the first day that a 14 year old girl begins her education.  In the last 7 years, she's experienced little to no human interaction.  Her human development is arrested at best - similar to a 7 year old but more likely closer to a 5 year old given that she's had little to no experience with human care, behavior or language.  Now a kind boy is planning to teach her to read using an almanac as a tool.  Miraculously, in one afternoon she learns all the sounds of the alphabet, learns basic phonetics to say the word ""cab"" and then reads ""There are some who can live without wild things, and some who cannot"".  Having taught my two children to read as well as an illiterate 13 year old boy - this scene is pure nonsense.  The following words are not read phonetically: there, some, who live, out.  She then tells, the boy ""I didn't know a sentence could be so full"".  OK, now I'm supposed to believe that this severely neglected 14 year old has the word ""sentence"" in her vocabulary.  As a feral child, she knows other unusual words without any context: pearls, football, guilt etc.  She can read the word ""pleistocene"" but on the next page confesses that she cannot count beyond the number 29.  You'd imagine that her speech is horribly broken, but after one year of limited tutoring from her boyfriend, she develops a few years later into the most articulate character in the book (see page 160).  Seriously?!  She's a genius self-taught artist at both watercolor and oils (a destitute girl often starving in the marsh has turpentine for oils and clean watercolor paper?!).  Her character is a total fantasy.  Then other characters are totally predictable.  The star handsome athlete whose married parents rooted in the community as owners of the local gas station - they are the villains.  This is a poorly conceived book that I recommend to no one.",poorly conceived book,Verified Purchase,10 people found this helpful,,65,37,2049203,Public
